offsize,cousize,num_procs,epsilon,interval,delta,alpha,num_events,avg_send_time,avg_recv_time,system_clock_time
36.7646,4.00004,32,500,8,256,0.0016,5159,602.83,313.922,800
39.2687,4.00004,32,500,8,256,0.0032,10375,569.899,261.568,800
0.521259,4.00004,32,500,10,1,0.0001,81,1220.99,483.045,1100
13.6624,4.00004,32,500,10,1,0.0002,307,1072.64,501.221,1200
31.1214,4.00004,32,500,10,1,0.0004,1027,843.233,510.889,800
38.5415,4.00004,32,500,10,1,0.0008,2624,689.405,365.663,800
39.041,4.00004,32,500,10,1,0.0016,5075,607.291,334.808,800
39.5041,4.00004,32,500,10,1,0.0032,10173,576.221,337.657,800
0.82232,4.00004,32,500,10,2,0.0001,89,1552.81,483.614,900
9.24141,4.00004,32,500,10,2,0.0002,272,1027.57,504.292,900
30.2389,4.00004,32,500,10,2,0.0004,985,943.046,500.637,800
38.2604,4.00004,32,500,10,2,0.0008,2560,664.297,348.483,800
37.1627,4.00004,32,500,10,2,0.0016,5193,608.146,352.911,800
39.5178,4.00004,32,500,10,2,0.0032,10124,562.1,330.703,800
0.989591,4.00004,32,500,10,4,0.0001,82,1369.51,438.821,1300
6.60993,4.00004,32,500,10,4,0.0002,201,1078.61,443.847,900
31.3466,4.00004,32,500,10,4,0.0004,929,799.892,496.179,900
37.7053,4.00004,32,500,10,4,0.0008,2487,735.183,390.182,900
38.843,4.00004,32,500,10,4,0.0016,5127,629.413,346.844,800
39.5134,4.00004,32,500,10,4,0.0032,10212,584.254,347.343,800
1.12595,4.00004,32,500,10,8,0.0001,97,1208.25,446.048,1300
8.21731,4.00004,32,500,10,8,0.0002,316,894.937,395.253,900
29.5048,4.00004,32,500,10,8,0.0004,823,911.422,568.123,900
36.0129,4.00004,32,500,10,8,0.0008,2487,709.53,482.616,800
39.0596,4.00004,32,500,10,8,0.0016,5145,621.749,347.221,1000
39.4765,4.00004,32,500,10,8,0.0032,10146,572.669,343.395,800
3.51139,4.00004,32,500,10,16,0.0001,116,1208.62,478.736,1000
7.6737,4.00004,32,500,10,16,0.0002,200,1146.5,418.883,800
35.3253,4.00004,32,500,10,16,0.0004,979,762.411,377.629,900
37.8811,4.00004,32,500,10,16,0.0008,2570,660.895,376.304,800
39.0122,4.00004,32,500,10,16,0.0016,5260,612.281,348.443,800
39.5494,4.00004,32,500,10,16,0.0032,10358,568.015,320.621,800
0.623907,4.00004,32,500,10,32,0.0001,65,1615.38,431.923,1300
4.39009,4.00004,32,500,10,32,0.0002,182,1178.57,574.542,900
35.6828,4.00004,32,500,10,32,0.0004,817,883.843,554.25,1000
35.438,4.00004,32,500,10,32,0.0008,2487,654.162,389.023,800
36.9865,4.00004,32,500,10,32,0.0016,5143,642.932,394.606,800
39.4592,4.00004,32,500,10,32,0.0032,10180,548.988,311.628,800
1.12331,4.00004,32,500,10,64,0.0001,96,1412.5,484.965,1000
11.8309,4.00004,32,500,10,64,0.0002,216,1007.87,496.481,1300
28.1403,4.00004,32,500,10,64,0.0004,991,795.055,529.109,1000
35.7611,4.00004,32,500,10,64,0.0008,2537,705.085,433.163,800
38.8829,4.00004,32,500,10,64,0.0016,5176,633.52,411.759,800
39.4109,4.00004,32,500,10,64,0.0032,10241,549.585,311.837,800
0.338059,4.00004,32,500,10,128,0.0001,70,1190,405.595,1100
17.1178,4.00004,32,500,10,128,0.0002,300,841.667,425.356,1000
34.9071,4.00004,32,500,10,128,0.0004,887,914.092,718.881,800
35.6952,4.00004,32,500,10,128,0.0008,2509,655.48,401.873,800
38.8556,4.00004,32,500,10,128,0.0016,5170,629.71,366.794,800
39.3816,4.00004,32,500,10,128,0.0032,10388,587.486,309.825,800
1.25707,4.00004,32,500,10,256,0.0001,102,1310.78,524.918,1100
5.76555,4.00004,32,500,10,256,0.0002,270,991.852,544.42,1100
33.0896,4.00004,32,500,10,256,0.0004,1024,753.711,461.525,800
35.0432,4.00004,32,500,10,256,0.0008,2625,663.733,371.44,800
38.7373,4.00004,32,500,10,256,0.0016,5056,606.764,341.417,800
39.1441,4.00004,32,500,10,256,0.0032,10174,578.887,265.739,900
0.960979,4.00004,32,500,12,1,0.0001,82,1378.05,435.671,1000
25.7866,4.00004,32,500,12,1,0.0002,354,991.243,472.589,1100
33.8828,4.00004,32,500,12,1,0.0004,1073,822.833,481.236,900
35.8052,4.00004,32,500,12,1,0.0008,2566,723.188,462.406,900
39.0224,4.00004,32,500,12,1,0.0016,5195,615.553,352.063,800
39.4705,4.00004,32,500,12,1,0.0032,10126,558.878,331.785,800
0.730632,4.00004,32,500,12,2,0.0001,112,1227.68,489.658,1000
10.1981,4.00004,32,500,12,2,0.0002,291,1290.38,851.805,1000
28.1568,4.00004,32,500,12,2,0.0004,1051,738.535,435.55,800
37.7304,4.00004,32,500,12,2,0.0008,2514,653.182,339.373,800
38.8719,4.00004,32,500,12,2,0.0016,5182,603.474,344.516,800
39.5161,4.00004,32,500,12,2,0.0032,10410,571.7,328.237,800
0.809342,4.00004,32,500,12,4,0.0001,109,1297.25,369.343,1600
22.6119,4.00004,32,500,12,4,0.0002,343,890.087,408.476,1100
32.9747,4.00004,32,500,12,4,0.0004,1098,779.508,493.758,900
36.1651,4.00004,32,500,12,4,0.0008,2523,681.054,398.474,800
38.9744,4.00004,32,500,12,4,0.0016,5191,608.534,343.723,800
39.4417,4.00004,32,500,12,4,0.0032,10130,561.352,328.123,800
2.26551,4.00004,32,500,12,8,0.0001,77,1341.56,453.247,1100
19.1579,4.00004,32,500,12,8,0.0002,325,948.615,631.2,1500
35.6398,4.00004,32,500,12,8,0.0004,1143,798.688,447.928,800
37.9039,4.00004,32,500,12,8,0.0008,2591,654.033,366.873,1000
39.0088,4.00004,32,500,12,8,0.0016,5133,606.858,343.526,800
37.4934,4.00004,32,500,12,8,0.0032,10299,563.443,337.508,800
1.5523,4.00004,32,500,12,16,0.0001,108,1430.56,535.957,1000
18.012,4.00004,32,500,12,16,0.0002,319,981.191,511.52,800
31.3106,4.00004,32,500,12,16,0.0004,1156,737.37,428.793,800
37.9524,4.00004,32,500,12,16,0.0008,2536,661.514,357.794,800
37.1692,4.00004,32,500,12,16,0.0016,5088,621.325,346.823,800
39.4792,4.00004,32,500,12,16,0.0032,10281,566.511,332.526,800
1.01981,4.00004,32,500,12,32,0.0001,117,1332.48,463.96,1000
24.4219,4.00004,32,500,12,32,0.0002,329,935.866,507.953,1100
32.8048,4.00004,32,500,12,32,0.0004,1095,779.817,516.419,900
36.0947,4.00004,32,500,12,32,0.0008,2477,644.368,380.211,800
38.9924,4.00004,32,500,12,32,0.0016,5024,615.366,385.489,900
39.4157,4.00004,32,500,12,32,0.0032,10244,585.689,354.808,800
0.841592,4.00004,32,500,12,64,0.0001,88,1431.82,566.288,900
10.6799,4.00004,32,500,12,64,0.0002,305,1024.92,593.038,1400
33.8604,4.00004,32,500,12,64,0.0004,1125,732,424.667,900
37.9385,4.00004,32,500,12,64,0.0008,2523,707.927,437.644,800
36.882,4.00004,32,500,12,64,0.0016,5044,598.592,353.544,800
39.4913,4.00004,32,500,12,64,0.0032,10402,568.939,330.661,900
0.915598,4.00004,32,500,12,128,0.0001,122,1322.95,518.962,1100
25.5132,4.00004,32,500,12,128,0.0002,418,883.014,533.489,1000
33.1004,4.00004,32,500,12,128,0.0004,1075,776.186,526.93,900
38.1171,4.00004,32,500,12,128,0.0008,2556,694.562,403.327,800
38.9668,4.00004,32,500,12,128,0.0016,5188,579.125,318.741,800
39.358,4.00004,32,500,12,128,0.0032,10139,563.271,293.209,900
1.02037,4.00004,32,500,12,256,0.0001,101,1177.23,516.337,1100
15.507,4.00004,32,500,12,256,0.0002,300,1298.67,849.311,900
35.0779,4.00004,32,500,12,256,0.0004,1212,744.719,388.394,800
37.7978,4.00004,32,500,12,256,0.0008,2597,658.722,388.991,900
38.7132,4.00004,32,500,12,256,0.0016,5157,615.164,328.545,800
39.2155,4.00004,32,500,12,256,0.0032,10235,573.581,280.058,800
0.450477,4.00004,32,600,5,1,0.0001,55,1549.09,404.848,1200
1.06557,4.00004,32,600,5,1,0.0002,184,1127.72,445.181,800
26.085,4.00004,32,600,5,1,0.0004,513,1003.7,630.155,1300
35.4855,4.00004,32,600,5,1,0.0008,2067,689.357,386.975,800
39.0088,4.00004,32,600,5,1,0.0016,5150,608.971,361.819,800
39.5455,4.00004,32,600,5,1,0.0032,10351,567.993,328.273,800
0.391757,4.00004,32,600,5,2,0.0001,91,1197.8,465.458,1000
1.5954,4.00004,32,600,5,2,0.0002,153,1206.54,471.187,1400
23.2773,4.00004,32,600,5,2,0.0004,592,873.986,498.232,900
36.3161,4.00004,32,600,5,2,0.0008,2314,704.192,403.493,800
38.9751,4.00004,32,600,5,2,0.0016,5121,670.553,399.993,900
39.5564,4.00004,32,600,5,2,0.0032,10211,571.452,334.005,800
0.26786,4.00004,32,600,5,4,0.0001,57,1464.91,393.275,1200
1.44094,4.00004,32,600,5,4,0.0002,125,1116,358.547,1500
19.2014,4.00004,32,600,5,4,0.0004,646,825.851,384.807,900
34.3796,4.00004,32,600,5,4,0.0008,2160,667.037,372.17,900
36.9266,4.00004,32,600,5,4,0.0016,5091,617.973,357.559,800
39.5561,4.00004,32,600,5,4,0.0032,10147,584.035,348.528,800
0.333762,4.00004,32,600,5,8,0.0001,59,1264.41,337.006,1300
4.93983,4.00004,32,600,5,8,0.0002,220,1035,443.409,900
23.0847,4.00004,32,600,5,8,0.0004,572,922.552,596.588,800
34.8916,4.00004,32,600,5,8,0.0008,2131,687.799,411.236,1200
39.0874,4.00004,32,600,5,8,0.0016,5008,590.116,321.958,800
39.4217,4.00004,32,600,5,8,0.0032,10174,565.353,326.469,700
0.337206,4.00004,32,600,5,16,0.0001,78,1375.64,350.534,1000
3.00091,4.00004,32,600,5,16,0.0002,160,1003.75,376.458,1000
22.6773,4.00004,32,600,5,16,0.0004,595,922.353,595.977,900
35.0178,4.00004,32,600,5,16,0.0008,2035,633.956,382.257,800
38.9496,4.00004,32,600,5,16,0.0016,5090,593.124,331.523,800
39.4951,4.00004,32,600,5,16,0.0032,10253,568.38,336.168,900
0.31241,4.00004,32,600,5,32,0.0001,56,1439.29,353.869,1100
0.564475,4.00004,32,600,5,32,0.0002,137,996.35,358.057,1100
13.8301,4.00004,32,600,5,32,0.0004,621,852.335,404.757,800
34.8248,4.00004,32,600,5,32,0.0008,2230,703.991,455.256,1100
38.9424,4.00004,32,600,5,32,0.0016,5105,579.236,322.827,800
39.4065,4.00004,32,600,5,32,0.0032,10191,572.427,356.072,800
0.528863,4.00004,32,600,5,64,0.0001,47,1727.66,528.723,900
1.51829,4.00004,32,600,5,64,0.0002,170,1006.47,467.01,1000
18.0712,4.00004,32,600,5,64,0.0004,552,822.464,439.484,800
35.1627,4.00004,32,600,5,64,0.0008,1954,657.472,402.657,900
38.8595,4.00004,32,600,5,64,0.0016,5087,601.081,337.953,900
39.3822,4.00004,32,600,5,64,0.0032,10187,568.381,308.097,800
0.499257,4.00004,32,600,5,128,0.0001,58,1350,470.402,900
0.523277,4.00004,32,600,5,128,0.0002,115,1160.87,403.986,1000
25.3986,4.00004,32,600,5,128,0.0004,571,835.026,459.317,900
37.7853,4.00004,32,600,5,128,0.0008,2212,669.123,388.573,800
38.6487,4.00004,32,600,5,128,0.0016,4989,622.63,355.852,900
39.2754,4.00004,32,600,5,128,0.0032,10267,552.654,291.221,800
0.578579,4.00004,32,600,5,256,0.0001,82,1236.59,389.228,900
2.32709,4.00004,32,600,5,256,0.0002,123,1040.65,398.808,1100
12.3465,4.00004,32,600,5,256,0.0004,462,901.948,519.113,1300
34.1217,4.00004,32,600,5,256,0.0008,2128,677.021,406.881,800
36.7808,4.00004,32,600,5,256,0.0016,5145,617.745,320.221,800
37.2764,4.00004,32,600,5,256,0.0032,10207,602.116,261.975,800
0.371915,4.00004,32,600,5,512,0.0001,76,1271.05,388.048,1000
2.24581,4.00004,32,600,5,512,0.0002,207,1091.79,532.45,800
15.9932,4.00004,32,600,5,512,0.0004,567,819.753,418.533,900
37.1137,4.00004,32,600,5,512,0.0008,2095,633.938,325.099,800
38.4268,4.00004,32,600,5,512,0.0016,5200,594.712,269.601,800
39.0249,4.00004,32,600,5,512,0.0032,10234,579.832,208.419,800
1.21365,4.00004,32,600,10,1,0.0001,98,1363.27,550.595,1000
16.2647,4.00004,32,600,10,1,0.0002,356,1052.81,604.916,900
33.2288,4.00004,32,600,10,1,0.0004,1005,872.139,441.552,800
37.9554,4.00004,32,600,10,1,0.0008,2560,675.039,411.992,900
39.0151,4.00004,32,600,10,1,0.0016,4994,611.514,337.762,800
37.5562,4.00004,32,600,10,1,0.0032,10412,606.07,367.942,800
1.49126,4.00004,32,600,10,2,0.0001,112,1414.29,578.69,900
14.7749,4.00004,32,600,10,2,0.0002,325,984.308,742.308,800
31.2125,4.00004,32,600,10,2,0.0004,954,816.247,444.967,900
35.7818,4.00004,32,600,10,2,0.0008,2545,747.544,460.701,800
37.1773,4.00004,32,600,10,2,0.0016,5082,640.22,338.472,900
39.5441,4.00004,32,600,10,2,0.0032,10114,553.55,323.975,900
1.32212,4.00004,32,600,10,4,0.0001,66,1359.09,461.566,1300
10.4053,4.00004,32,600,10,4,0.0002,306,993.791,535.572,1000
34.4495,4.00004,32,600,10,4,0.0004,990,810.808,381.741,900
37.9217,4.00004,32,600,10,4,0.0008,2561,666.927,364.168,800
38.9101,4.00004,32,600,10,4,0.0016,5140,604.027,343.061,800
39.4531,4.00004,32,600,10,4,0.0032,10220,581.566,335.655,900
1.58798,4.00004,32,600,10,8,0.0001,141,1177.3,486.052,1100
6.78453,4.00004,32,600,10,8,0.0002,233,1295.28,807.511,900
34.6182,4.00004,32,600,10,8,0.0004,1158,747.237,403.611,1000
38.1883,4.00004,32,600,10,8,0.0008,2538,705.201,383.235,1000
38.8657,4.00004,32,600,10,8,0.0016,5103,627.239,364.707,700
37.5265,4.00004,32,600,10,8,0.0032,10214,595.301,371.67,800
1.54009,4.00004,32,600,10,16,0.0001,80,1255,779.167,1100
13.8792,4.00004,32,600,10,16,0.0002,306,1071.9,641.04,1000
34.0935,4.00004,32,600,10,16,0.0004,1127,742.059,394.262,800
35.2178,4.00004,32,600,10,16,0.0008,2619,664.872,375.124,800
38.9327,4.00004,32,600,10,16,0.0016,5133,633.781,349.898,900
39.492,4.00004,32,600,10,16,0.0032,10266,566.92,322.605,800
1.757,4.00004,32,600,10,32,0.0001,137,1260.58,569.684,900
7.5225,4.00004,32,600,10,32,0.0002,255,1092.55,563.569,1000
32.7712,4.00004,32,600,10,32,0.0004,1137,734.477,425.682,900
38.2594,4.00004,32,600,10,32,0.0008,2614,695.601,456.089,800
38.8805,4.00004,32,600,10,32,0.0016,4929,593.427,339.09,800
39.3998,4.00004,32,600,10,32,0.0032,10177,575.494,323.898,800
3.48942,4.00004,32,600,10,64,0.0001,116,1189.66,584.267,800
17.6576,4.00004,32,600,10,64,0.0002,332,931.627,683.566,1300
32.9419,4.00004,32,600,10,64,0.0004,1188,787.29,490.951,800
36.0652,4.00004,32,600,10,64,0.0008,2527,644.4,360.404,800
36.9004,4.00004,32,600,10,64,0.0016,5139,600.545,337.14,800
39.463,4.00004,32,600,10,64,0.0032,10158,608.545,397.997,700
1.10988,4.00004,32,600,10,128,0.0001,125,1126.4,397.8,1100
13.7389,4.00004,32,600,10,128,0.0002,303,961.716,542.8,800
33.4905,4.00004,32,600,10,128,0.0004,1003,837.388,585.671,800
36.322,4.00004,32,600,10,128,0.0008,2538,673.956,400,800
36.8961,4.00004,32,600,10,128,0.0016,5132,581.606,329.274,800
39.4122,4.00004,32,600,10,128,0.0032,9975,565.895,297.311,800
0.642972,4.00004,32,600,10,256,0.0001,104,1287.5,528.606,1500
19.3706,4.00004,32,600,10,256,0.0002,329,1131.31,766.388,1000
33.3563,4.00004,32,600,10,256,0.0004,1136,737.676,469.208,800
37.5751,4.00004,32,600,10,256,0.0008,2557,664.372,369.765,800
38.645,4.00004,32,600,10,256,0.0016,5026,617.131,334.922,800
39.2015,4.00004,32,600,10,256,0.0032,10170,575.624,274.891,800
0.683339,4.00004,32,600,10,512,0.0001,79,1186.08,649.684,1400
14.3786,4.00004,32,600,10,512,0.0002,315,1003.81,665.249,800
33.2176,4.00004,32,600,10,512,0.0004,1054,732.638,417.187,800
37.4503,4.00004,32,600,10,512,0.0008,2510,651.315,332.493,1100
35.6045,4.00004,32,600,10,512,0.0016,5152,602.174,284.081,900
38.9339,4.00004,32,600,10,512,0.0032,10189,583.58,215.569,800
0.310706,4.00004,32,750,4,1,0.0001,85,1354.12,312.529,1200
1.59807,4.00004,32,750,4,1,0.0002,167,1020.36,453.623,1300
16.3465,4.00004,32,750,4,1,0.0004,578,1034.95,484.691,800
38.3159,4.00004,32,750,4,1,0.0008,2088,704.31,384.974,800
37.0536,4.00004,32,750,4,1,0.0016,5122,593.557,338.344,800
39.4449,4.00004,32,750,4,1,0.0032,10250,584.205,334.743,800
0.335562,4.00004,32,750,4,2,0.0001,73,1226.03,358.356,1100
0.419738,4.00004,32,750,4,2,0.0002,124,1116.13,341.519,1100
25.6526,4.00004,32,750,4,2,0.0004,661,772.769,381.172,900
34.4894,4.00004,32,750,4,2,0.0008,2258,686.094,348.276,900
38.8099,4.00004,32,750,4,2,0.0016,5059,621.229,344.65,800
39.4774,4.00004,32,750,4,2,0.0032,10276,568.023,329.825,800
0.315766,4.00004,32,750,4,4,0.0001,78,1196.15,353.547,900
0.681334,4.00004,32,750,4,4,0.0002,143,1073.43,378.298,900
26.3438,4.00004,32,750,4,4,0.0004,555,908.288,541.937,1000
35.8499,4.00004,32,750,4,4,0.0008,2030,707.291,441.066,900
39.0996,4.00004,32,750,4,4,0.0016,5068,618.054,333.409,800
39.5122,4.00004,32,750,4,4,0.0032,10266,586.217,355.639,800
0.345977,4.00004,32,750,4,8,0.0001,58,1543.1,413.793,1500
0.820902,4.00004,32,750,4,8,0.0002,128,1246.88,406.576,1200
24.58,4.00004,32,750,4,8,0.0004,527,894.877,406.822,900
37.6079,4.00004,32,750,4,8,0.0008,2175,719.172,458.766,800
38.9143,4.00004,32,750,4,8,0.0016,5213,659.946,399.834,900
39.5334,4.00004,32,750,4,8,0.0032,10248,585.783,334.073,800
0.618687,4.00004,32,750,4,16,0.0001,79,1212.66,447.89,1000
5.44476,4.00004,32,750,4,16,0.0002,218,969.725,369.526,900
15.1747,4.00004,32,750,4,16,0.0004,468,809.188,370.705,900
36.072,4.00004,32,750,4,16,0.0008,2029,690.488,423.668,900
39.0353,4.00004,32,750,4,16,0.0016,5047,601.09,355.564,800
39.4651,4.00004,32,750,4,16,0.0032,10183,575.646,324.661,800
0.29033,4.00004,32,750,4,32,0.0001,52,1563.46,450.128,1100
2.59727,4.00004,32,750,4,32,0.0002,143,1030.07,543.124,1100
25.4602,4.00004,32,750,4,32,0.0004,561,893.405,561.931,1000
37.5618,4.00004,32,750,4,32,0.0008,2063,653.272,378.53,800
38.9236,4.00004,32,750,4,32,0.0016,5255,583.844,339.592,800
37.5399,4.00004,32,750,4,32,0.0032,10455,563.472,316.66,800
0.233228,4.00004,32,750,4,64,0.0001,60,1213.33,399.028,1000
1.07082,4.00004,32,750,4,64,0.0002,179,1276.54,526.941,800
25.6864,4.00004,32,750,4,64,0.0004,518,932.819,520.118,900
36.0133,4.00004,32,750,4,64,0.0008,2225,638.966,383.067,800
38.9943,4.00004,32,750,4,64,0.0016,5194,590.951,346.808,800
37.4779,4.00004,32,750,4,64,0.0032,10383,568.814,307.315,800
0.525984,4.00004,32,750,4,128,0.0001,59,1383.05,380.791,1100
0.79435,4.00004,32,750,4,128,0.0002,183,1075.41,514.627,1100
23.2796,4.00004,32,750,4,128,0.0004,536,927.052,474.244,1100
36.0015,4.00004,32,750,4,128,0.0008,2034,656.785,392.196,900
38.899,4.00004,32,750,4,128,0.0016,5074,589.87,328,800
39.3572,4.00004,32,750,4,128,0.0032,10282,561.078,287.408,800
0.2006,4.00004,32,750,4,256,0.0001,84,1121.43,404.464,800
1.15095,4.00004,32,750,4,256,0.0002,160,1078.75,399.687,1000
21.5134,4.00004,32,750,4,256,0.0004,684,785.38,477.191,800
35.5517,4.00004,32,750,4,256,0.0008,2347,697.784,426.048,800
38.7364,4.00004,32,750,4,256,0.0016,5083,582.569,306.968,800
39.2186,4.00004,32,750,4,256,0.0032,10184,588.276,280.09,800
0.314672,4.00004,32,750,4,512,0.0001,44,1518.18,403.788,1200
1.25522,4.00004,32,750,4,512,0.0002,143,1139.86,479.545,900
24.57,4.00004,32,750,4,512,0.0004,516,875.388,468.65,1000
37.1624,4.00004,32,750,4,512,0.0008,2232,761.783,423.669,900
38.4529,4.00004,32,750,4,512,0.0016,5097,603.414,278.945,800
38.9638,4.00004,32,750,4,512,0.0032,10244,563.93,214.637,800
1.56451,4.00004,32,750,8,1,0.0001,99,1411.11,486.448,900
9.09344,4.00004,32,750,8,1,0.0002,257,1136.96,581.466,1000
33.0201,4.00004,32,750,8,1,0.0004,1178,768.846,503.551,800
35.7737,4.00004,32,750,8,1,0.0008,2547,662.74,383.818,800
39.007,4.00004,32,750,8,1,0.0016,5091,650.913,374.632,800
39.553,4.00004,32,750,8,1,0.0032,10361,582.231,329.899,700
0.922286,4.00004,32,750,8,2,0.0001,90,1374.44,410.278,1300
21.1038,4.00004,32,750,8,2,0.0002,387,908.786,444.746,1100
32.9492,4.00004,32,750,8,2,0.0004,980,933.878,568.76,800
37.8001,4.00004,32,750,8,2,0.0008,2545,701.729,375.396,800
39.1224,4.00004,32,750,8,2,0.0016,5175,648.792,336.85,1100
39.5164,4.00004,32,750,8,2,0.0032,10290,592.546,352.2,700
2.12236,4.00004,32,750,8,4,0.0001,128,1064.84,415.469,900
11.2841,4.00004,32,750,8,4,0.0002,257,1782.49,1006.3,900
33.3032,4.00004,32,750,8,4,0.0004,1019,788.616,471.097,800
36.1276,4.00004,32,750,8,4,0.0008,2585,716.557,451.663,900
38.9189,4.00004,32,750,8,4,0.0016,5136,629.673,349.413,800
39.3945,4.00004,32,750,8,4,0.0032,10298,591.047,350.458,900
0.637409,4.00004,32,750,8,8,0.0001,103,1311.65,447.573,1200
18.5578,4.00004,32,750,8,8,0.0002,349,1051.86,668.717,1000
35.7247,4.00004,32,750,8,8,0.0004,1150,864.348,504.957,900
38.163,4.00004,32,750,8,8,0.0008,2595,665.665,331.946,900
38.9129,4.00004,32,750,8,8,0.0016,5125,609.346,341.324,800
39.5361,4.00004,32,750,8,8,0.0032,10209,587.266,339.189,800
0.902696,4.00004,32,750,8,16,0.0001,77,1329.87,570.022,1200
15.3019,4.00004,32,750,8,16,0.0002,296,917.905,430.056,800
32.9799,4.00004,32,750,8,16,0.0004,955,801.99,469.574,800
37.9347,4.00004,32,750,8,16,0.0008,2545,648.212,372.603,900
38.7492,4.00004,32,750,8,16,0.0016,5099,629.555,379.274,800
39.4443,4.00004,32,750,8,16,0.0032,10151,576.84,348.671,800
1.37431,4.00004,32,750,8,32,0.0001,93,1331.18,581.183,1100
4.859,4.00004,32,750,8,32,0.0002,205,1478.05,1080.69,1000
36.2313,4.00004,32,750,8,32,0.0004,1251,813.509,520.957,800
37.9887,4.00004,32,750,8,32,0.0008,2567,763.498,523.724,800
38.9544,4.00004,32,750,8,32,0.0016,5150,615.01,361.772,800
39.4598,4.00004,32,750,8,32,0.0032,10263,574.559,324.411,800
1.21678,4.00004,32,750,8,64,0.0001,78,1717.95,569.658,1200
16.1216,4.00004,32,750,8,64,0.0002,339,1050.15,577.955,800
31.6271,4.00004,32,750,8,64,0.0004,997,784.052,459.478,800
37.7522,4.00004,32,750,8,64,0.0008,2556,663.38,390.297,800
38.845,4.00004,32,750,8,64,0.0016,5157,655.245,435.219,800
39.4497,4.00004,32,750,8,64,0.0032,10253,563.152,305.879,800
1.5197,4.00004,32,750,8,128,0.0001,100,1374,522.067,1400
5.9839,4.00004,32,750,8,128,0.0002,238,1117.23,747.472,1100
34.3967,4.00004,32,750,8,128,0.0004,1007,781.629,436.412,900
36.1137,4.00004,32,750,8,128,0.0008,2570,633.307,353.32,1100
38.868,4.00004,32,750,8,128,0.0016,5060,600.395,322.755,900
39.3314,4.00004,32,750,8,128,0.0032,10221,570.179,288.926,800
1.00928,4.00004,32,750,8,256,0.0001,104,1118.27,564.904,900
15.6064,4.00004,32,750,8,256,0.0002,293,1005.8,560.247,900
31.7806,4.00004,32,750,8,256,0.0004,1077,875.952,771.958,800
35.8347,4.00004,32,750,8,256,0.0008,2533,687.683,374.326,900
38.694,4.00004,32,750,8,256,0.0016,5199,607.328,301.649,800
39.1971,4.00004,32,750,8,256,0.0032,10115,568.651,258.118,800
0.674515,4.00004,32,750,8,512,0.0001,102,1172.55,458.088,1000
9.77306,4.00004,32,750,8,512,0.0002,247,998.381,496.149,900
35.1576,4.00004,32,750,8,512,0.0004,1081,842.831,552.817,800
35.4432,4.00004,32,750,8,512,0.0008,2496,693.069,353.326,800
38.4652,4.00004,32,750,8,512,0.0016,5164,588.943,276.027,900
38.9103,4.00004,32,750,8,512,0.0032,10237,586.236,217.206,800
0.754296,4.00004,32,800,5,1,0.0001,57,1461.4,461.696,900
2.6785,4.00004,32,800,5,1,0.0002,209,1163.64,519.179,900
24.9413,4.00004,32,800,5,1,0.0004,672,1090.77,837.05,900
35.8721,4.00004,32,800,5,1,0.0008,2521,764.022,513.897,800
38.9634,4.00004,32,800,5,1,0.0016,5063,621.865,345.276,800
39.4175,4.00004,32,800,5,1,0.0032,10264,584.158,332.138,900
0.441468,4.00004,32,800,5,2,0.0001,68,1213.24,365.441,1000
9.83976,4.00004,32,800,5,2,0.0002,280,940.714,408.006,900
32.4617,4.00004,32,800,5,2,0.0004,769,772.562,396.038,900
38.0609,4.00004,32,800,5,2,0.0008,2424,703.754,389.783,800
38.7925,4.00004,32,800,5,2,0.0016,5049,640.562,369.618,900
39.451,4.00004,32,800,5,2,0.0032,10289,574.973,338.003,700
0.428534,4.00004,32,800,5,4,0.0001,69,1420.29,392.271,1200
2.05706,4.00004,32,800,5,4,0.0002,273,972.527,416.911,800
26.1862,4.00004,32,800,5,4,0.0004,771,891.958,466.304,1100
35.9166,4.00004,32,800,5,4,0.0008,2419,651.674,372.951,800
39.0245,4.00004,32,800,5,4,0.0016,5146,620.909,353.229,800
